  File Name      Title
  012-60050000   PBS Stationery Online Ordering System (PSOOS)
  012-60050020   PBS stationery for prescribers
  012-60050040   PBS stationery for approved suppliers
  012-60050090   Order Schedule of Pharmaceutical Benefits (the PBS Schedule)
  012-60060000   Dosage calculators and charts for Pharmaceutical Benefits Scheme (PBS)
  012-60070000   Bioequivalent items and Pharmaceutical Benefits Scheme (PBS)
  012-60080000   National Drug Reference Database (NDRD)
  012-60090000   Drug stock availability
  012-60100000   Release of information in Pharmaceutical Benefits Scheme (PBS)
  012-60100010   Release of Centrelink data to approved suppliers in Pharmaceutical Benefits Scheme (PBS)
  012-60100030   Release of prescriber number information in Pharmaceutical Benefits Scheme (PBS)
  012-60100040   Release of Authority information in Pharmaceutical Benefits Scheme (PBS)
  012-60100050   Release of prescription record information in Pharmaceutical Benefits Scheme (PBS)
  012-60110000   Staff access to Pharmaceutical Benefits Scheme (PBS) program
  012-60120000   Pharmaceutical Advisers (PA) in Services Australia
  012-60130000   Call enquiries in Pharmaceutical Benefits Scheme (PBS)
  012-60130010   Roles and responsibilities of Health Services Delivery Network staff in Pharmaceutical Benefits Scheme (PBS)
  012-60130020   Perform pharmacy security check
  012-60130030   Escalate calls in Pharmaceutical Benefits Scheme (PBS)
  012-60130040   Handle emergencies and complaints on Pharmaceutical Benefits Scheme (PBS) Authority line
  012-60130050   Handle enquiries for supply after death reason codes in Pharmaceutical Benefits Scheme (PBS)
  012-61000000   Pharmaceutical Benefits Scheme (PBS) - Approved suppliers - Health Professionals
  012-61010000   Approved suppliers in Pharmaceutical Benefits Scheme (PBS)
  012-61020090   Pharmacies affected by emergency or disaster events
  012-61060000   Nurse practitioner and midwife access to Schedule of Pharmaceutical Benefits (the PBS Schedule)
  012-61070000   Unapproved pharmacies (non-Pharmaceutical Benefits Scheme pharmacies)
  012-62000000   Pharmaceutical Benefits Scheme (PBS) - Claims - Health Professionals
  012-62010000   Online claiming for Pharmaceutical Benefits Scheme (PBS)
  012-62020000   Claims Processing System for Pharmaceutical Benefits Scheme (PBS)
  012-62030000   Claims processing in the Pharmaceutical Benefits Scheme (PBS) Claims Processing System
  012-62030010   Online claim packages received for registering and processing in the Pharmaceutical Benefits Scheme (PBS)
  012-62030030   Register manual or manual under co-payment (UCP) claim package in Pharmaceutical Benefits Scheme (PBS) Claims Processing System
  012-62030040   Process online claims for Highly Specialised Drugs (HSD) prescriptions by participating public hospitals
  012-62030050   Assessment of claims in Pharmaceutical Benefits Scheme (PBS) Claims Processing System
  012-62030060   Quality Assurance Intervention (QAI) in Pharmaceutical Benefits Scheme (PBS) Claims Processing System
  012-62030070   Quality Control Intervention (QCI) in Pharmaceutical Benefits Scheme (PBS) Claims Processing System
  012-62030080   Adjustments in the Pharmaceutical Benefits Scheme (PBS) Claims Processing System
  012-62030090   Statements for approved suppliers in Pharmaceutical Benefits Scheme (PBS)
  012-62030100   Prescriptions and claims for the Pharmaceutical Benefits Scheme (PBS)
  012-62030110   Claim period enquiries from approved suppliers in Pharmaceutical Benefits Scheme (PBS)
  012-62030120   Prescription enquiries from approved suppliers in Pharmaceutical Benefits Scheme (PBS)
  012-62030130   Payment enquiries from approved suppliers in Pharmaceutical Benefits Scheme (PBS)
  012-62030140   Reports in the Pharmaceutical Benefits Scheme (PBS) Claims Processing System
  012-62030150   Special Medicare numbers for pharmacists
  012-62030170   Claim for Payment form in Pharmaceutical Benefits Scheme (PBS)
  012-62040000   Pharmaceutical Benefits Scheme (PBS) reason codes for online claiming for PBS pharmacies
  012-62050000   Mainframe system for Pharmaceutical Benefits Scheme (PBS)
  012-62050010   Codes in Mainframe for Pharmaceutical Benefits Scheme (PBS)
  012-62050020   Generate Report Management and Distribution System (RMDS) reports in Mainframe
  012-63000000   Pharmaceutical Benefits Scheme (PBS) - Authority required and Section 100 - Health Professionals
  012-63010000   Authority required items in Pharmaceutical Benefits Scheme (PBS)
  012-63020000   Authority approval processing for Pharmaceutical Benefits Scheme (PBS)
  012-63020010   Processing written authority approval requests
  012-63020020   Process telephone Authority approval application
  012-63020030   Participating public hospital Authority approval application
  012-63020040   Process for Authority required (STREAMLINED) item
  012-63020050   Record comments for Authority approval application
  012-63020060   Amend authority approval application
  012-63020070   Process seemingly valid and not seemingly valid Authority prescription
  012-63020080   Process emergency Authority prescription
  012-63020090   Handle request for increased quantity and/or repeats for unrestricted, restricted and Authority benefit
  012-63020110   Handle 'too soon' Authority prescription
  012-63020120   Handle system outages in Pharmaceutical Benefits Scheme (PBS)
  012-63030000   Section 100 in Pharmaceutical Benefits Scheme (PBS)
  012-63030010   Growth hormone deficiency - paediatric patients Program in Pharmaceutical Benefits Scheme (PBS)
  012-63040000   Highly Specialised Drugs (HSD) Program
  012-63040010   Highly Specialised Drugs (HSD) in public hospitals
  012-63040020   Highly Specialised Drugs (HSD) in private hospitals
  012-63060000   Written Authority Required Drugs
  012-63060010   Complex drugs prescriber database
  012-65000000   Pharmaceutical Benefits Scheme (PBS) - Programs and services - Health Professionals
  012-65010000   Community Pharmacy Agreements
  012-65010010   Seventh Community Pharmacy Agreement (7CPA)
  012-65010020   Remote Area Aboriginal Health Services (RAAHS)
  012-65010030   Continued Dispensing of Pharmaceutical Benefits Scheme (PBS) Medicines in Defined Circumstances
  012-65010040   Electronic prescription fee
  012-65010050   Supply and Pharmaceutical Benefits Scheme (PBS) Claiming from a Medication Chart in Residential Aged Care Facilities (RACF)
  012-65010060   Premium Free Dispensing Incentive (PFDI)
  012-65020000   Prescriber bag supplies order books
  012-65030000   Collection of under co-payment (UCP) prescription data
  012-65040000   National Prescribing Services Limited MedicineWise (NPS)
  -------------- ----------------------------------------------------------------------------------------------------------------------------------------------------------------------

                                   

-   Services Australia ABN 90 794 605 008 
